,POI,Do_Rejon,Czas_PrT,Czas_PuT
324,3.0,11.0,245.4289967589047,449.4069559823815
325,4.0,11.0,168.44766794889637,530.0946454821488
326,5.0,11.0,129.06444515503796,406.84950791016735
327,6.0,11.0,391.87244655010534,982.5087334029769
328,7.0,11.0,415.1666309772119,999999.0
329,8.0,11.0,128.02249580599363,454.3351076312614
330,9.0,11.0,65.16863519886051,266.72679842971235
331,10.0,11.0,66.75617242297913,446.84230997544654
332,11.0,11.0,94.30245523193722,277.48275850983566
333,12.0,11.0,81.45243814596978,249.50557304798886
334,13.0,11.0,82.8201550626928,90.88011258384772
335,14.0,11.0,133.2994300234437,299.992224668189
336,15.0,11.0,86.10463324363447,277.5033407448831
337,16.0,11.0,227.90783428162112,289.2862826656265
338,17.0,11.0,61.317937151405054,197.628104734116
339,18.0,11.0,73.59482140345793,323.48919379748145
340,19.0,11.0,68.98840862916921,174.41665641854195
341,20.0,11.0,86.62509288203654,603.5505091460997
342,21.0,11.0,114.636983458975,337.14598662486407
343,22.0,11.0,94.64024832661536,299.6313323281669
344,23.0,11.0,118.91585228927154,528.1791265868009
345,24.0,11.0,178.50960136895782,606.1183330659227
346,25.0,11.0,106.9092853952203,731.8150912933997
347,26.0,11.0,90.57276796758211,490.26394488141375
348,27.0,11.0,55.173229946517594,355.4327138380662
349,28.0,11.0,126.17628977535125,207.77305790046864
350,29.0,11.0,80.86131619546912,999999.0
351,30.0,11.0,110.51871162574906,289.2941388975788
352,31.0,11.0,81.81965103269897,416.888765290544
353,32.0,11.0,162.09484512887892,273.50323092323595
354,1.0,12.0,194.47445141567633,439.33063104991754
355,2.0,12.0,72.6392527555464,432.8668284493107
356,3.0,12.0,245.09050855192746,449.9359559823815
357,4.0,12.0,168.79227252035867,530.6236454821488
358,5.0,12.0,127.59537020723329,407.37850791016734
359,6.0,12.0,391.5339583431281,983.0377334029769
360,7.0,12.0,415.23670874164986,999999.0
361,8.0,12.0,127.68400759901641,454.86410763126145
362,9.0,12.0,64.83014699188328,267.25579842971234
363,10.0,12.0,66.41768421600192,447.37130997544654
364,11.0,12.0,93.96396702495998,278.0117585098357
365,12.0,12.0,81.11394993899256,250.03457304798886
366,13.0,12.0,82.48166685571557,91.40911258384772
367,14.0,12.0,132.96094181646646,300.521224668189
368,15.0,12.0,85.76614503665724,278.03234074488313
369,16.0,12.0,228.25243885308342,289.8152826656265
370,17.0,12.0,60.97944894442783,198.15710473411602
371,18.0,12.0,72.75383136752995,324.01819379748144
372,19.0,12.0,67.51933368136453,174.94565641854194
